Comp-FITC_Alexa 488-A :: CD56,Comp-PE-A :: CD11c,Comp-PE-Cy55-A :: CD3,Comp-PE-Cy7-A :: CD45RO,Comp-APC_Ax 647-A :: 2H2,Comp-APC-Ax700-A :: CD4,Comp-APC-H7-A :: CD8,FlowMeans.ClusterID,EventNumberDP
389.431,172.751,9090.56,683.346,498.078,17956.1,-86.9266,40000,22189
67.0545,160.596,12237.1,-406.116,217.392,13393,290.751,30000,22201
310.947,167.182,14931.3,14310.6,-448.189,12349.4,-713.261,20000,22205
125.974,162.385,3837.84,5100.96,-111.407,646.266,3912.62,50000,22209
313.539,140.334,9199.83,14607.5,-866.562,16792.2,555.206,20000,22213
78.9122,-17.6498,-10.5052,150.212,642.892,-847.858,284.5,50000,22217
237.696,55.896,10536.4,9830.33,-25.1526,10172.9,-16.6968,20000,22221
634.605,3117.01,177.563,601.997,1660.87,1536.15,22.0478,50000,22225
155.806,233.924,17898.9,39.893,360.869,13563.7,-44.9902,30000,22229
238.636,97.9225,181.451,149.185,563.029,663.833,251.898,50000,22233
104.225,140.04,272.121,-64.4541,-177.208,15648.9,347.421,50000,22237
254.158,80.9114,3532.37,7409.47,-705.38,11850.3,213.891,40000,22241
1694.64,2868.95,122.6,-126.666,520.93,-609.73,234.828,50000,22245
357.344,192.725,8919.92,15296.2,-1119.56,23456.6,600.235,20000,22249
179.675,106.66,9435.97,1719.42,47.9941,14355.6,-331.86,40000,22253
340.957,209.44,15005.4,192.769,-218.722,-2160.49,27105.4,10000,22257
8541.67,891.199,104.704,41.7472,1072.08,78.012,176.577,50000,22261
289.614,146.141,6154.43,259.604,219.954,6703.47,-55.5813,40000,22269
247.96,-49.8977,21485.9,812.781,407.561,17936.4,-1221.49,30000,22273
196.199,190.36,9253.38,10646.8,-166.545,16208.8,-181.907,20000,22277
1133.92,79.2954,536.688,308.655,652.357,81444.3,397.327,40000,22281
373.779,95.2141,4554.07,14703.9,-621.929,27397,-1352.37,20000,22285
149.399,-1.71652,11285.3,12698.2,-955.07,18500.3,-481.001,20000,22289
208.707,85.9978,-14.8319,1.03826,906.749,-609.17,679.257,50000,22293
143.035,2724.96,14936.1,720.938,138.038,-116.708,4211.34,30000,22297
342.701,324.231,8562.42,7799.92,-187.599,10635.3,-48.7844,40000,22301
141.836,892.551,200.874,-87.9283,1194.11,36.7835,22.1562,50000,22305
99.2616,345.459,10017.4,2270.17,852.754,14835.3,-370.08,40000,22321
103.06,15.2668,12112.2,502.712,296.291,8296.7,447.089,30000,22341
286.507,14.1424,11322,928.514,536.229,15275.5,38.0906,40000,22345
1161.68,1840.63,393.998,-108.429,-89.1982,624.807,3146.38,50000,22349
161.958,226.143,12534.2,-411.815,206.016,15804.7,-761.636,30000,22357
113.236,-51.599,12577,393.987,163.018,22626.3,-847.988,30000,22361
426.583,160.231,21136.6,242.111,599.609,-1296.92,25571.6,10000,22365
108.068,130.38,10401.4,448.151,492.843,-1368.67,21011.4,10000,22369
192.484,145.264,15278.2,-1146.56,603.021,13954,-50.2397,30000,22373
286.416,158.691,109.123,-61.3462,453.455,-3.66553,363.964,50000,22377
449.247,217.655,15696,1564.56,383.932,-1900.17,-465.975,30000,22381
184.076,251.02,204.478,73.4482,217.434,751.422,-132.99,50000,22389
340.24,102.654,4136.33,6105.2,-1.71204,12218.9,-467.577,40000,22393
327.63,70.721,14850.9,-429.177,234.85,19363.6,-708.438,30000,22397
151.201,9.27665,188.102,89.1899,-136.975,1093.6,116.968,50000,22401
1589.02,2859.72,59.4786,306.404,29.1393,276.435,1920.78,50000,22405
275.324,84.3676,6130.68,11457.3,-256.874,6519.98,-278.455,20000,22413
141.005,27.4258,12153.1,7595.68,-692.007,19070,-1105.26,20000,22417
389.425,211.51,13082.2,3868.77,195.667,404.16,-345.302,30000,22421
1680.78,1418.16,29.1694,220.65,260.46,-409.791,-128.835,50000,22425
722.131,703.664,19717.5,7945.32,-832.64,-2701.05,4524.32,30000,22429
143.898,-15.7351,-81.5956,-96.5814,529.554,-645.716,1010.69,50000,22437
214.76,158.424,10865.2,2838.23,-892.095,2319.29,12258.7,10000,22441
118.561,56.8177,157.936,-110.602,545.715,709.726,125.91,50000,22449
208.177,30.5511,8304.96,-825.197,452.838,9925.51,-34.3865,40000,22453
87.6364,-24.5063,5848.13,391.355,49.0647,935.938,-351.373,50000,22457
290.878,271.162,92.2594,-13.7128,556.244,8430.37,-41.49,50000,22465
117.097,113.25,11647.8,11567.2,-826.126,20038.7,-727.196,20000,22469
218.315,75.6269,14599.1,806.719,-287.93,15831.7,521.562,30000,22473
236.494,94.891,14770.1,18383.5,-793.001,15484,-613.048,20000,22481
155.128,16.3335,3474.5,13864.4,-512.498,12845.8,-821.61,20000,22485
309.566,208.529,13301.3,10021.1,-950.226,-738.729,23987.8,10000,22489
2056.65,90.2433,248.072,321.155,629.122,1443.73,-163.62,50000,22493
1086.84,70.6905,7965.88,3259.28,198.249,-1989.24,15918.1,10000,22497
625.317,132.079,18897.5,11342.2,-1186.82,-2228.59,757.755,20000,22501
184.732,100.083,7995.26,755.699,21.484,6926.51,220.286,40000,22505
490.801,-5.60158,195.787,4.09866,297.935,35233.1,-242.44,40000,22513
189.805,29.6396,19274.3,1290.87,535.199,14963.6,416.362,30000,22521
74.8812,-5.53794,12450.3,8235.84,-408.757,13530.6,-25.1097,20000,22525
178.433,65.5214,206.747,406.786,456.525,-889.302,526.966,50000,22529
332.118,61.8666,13311.7,2380.04,174.585,21004.1,-1143.47,30000,22549
166.347,99.6453,10719.8,434.168,399.759,-982.131,36825.5,10000,22557
288.912,203.015,346.62,12.1612,350.671,565.814,682.563,50000,22561
113.618,107.672,13474.1,643.515,665.038,11711.2,157.287,30000,22573
251.733,47.0175,7684.13,-215.633,493.688,8131.16,216.98,40000,22577
1387.57,2934.99,-100.405,-51.6768,97.7037,465.463,-144.255,50000,22581
581.727,107.211,387.729,59.404,-205.194,22122.3,249.341,40000,22585
243.308,84.3802,11220.4,-1220.77,-65.4069,334.939,24928.7,10000,22589
291.389,15.8077,-47.1099,-69.4232,929.688,1087.26,85.1032,50000,22593
204.332,67.502,14772.1,-368.041,355.006,21098.5,-534.075,30000,22597
100.429,189.232,5405.02,7433.68,-579.729,12174.2,375.845,40000,22609
185.131,41.1642,11683.3,-117.792,-517.903,21985.9,695.499,30000,22617
196.666,167.898,7719.78,-192.427,-222.393,18597.2,-33.29,40000,22621
372.732,425.856,10303.1,19984.7,-1273.19,11583.9,99.0793,20000,22625
138.865,260.39,8969.44,5507.78,-546.768,21622.7,-140.358,40000,22629
200.735,211.772,9250.43,24990.7,-1809.46,19576.7,-1028.66,20000,22633
266.472,67.3614,8652.56,14346.9,-470.473,13847.8,-613.134,20000,22637
217.54,136.234,13453.2,309.376,476.795,17972.7,-161.597,30000,22641
59.9952,118.569,5668.46,-144.753,607.722,12627.4,-381.275,40000,22649
268.359,15.9335,9930.61,-43.5667,67.8711,8468.66,176.576,40000,22653
156.004,87.9962,89.1368,-139.349,331.137,1039.33,-215.804,50000,22661
76.3498,125.924,6727.14,124.234,-232.393,-501.027,16925.6,10000,22665
169.223,-23.139,15996.8,432.995,259.232,16566.6,-753.563,30000,22669
141.108,43.2861,3904.92,8807.63,-806.347,19689,-136.872,40000,22677
75.211,8.00518,4037.14,1810.66,-248.892,6272.26,-196.909,50000,22681
308.243,6799.82,365.853,3134.58,451.95,4493.9,455.095,50000,22685
254.863,20.4142,11298.2,16423.4,-1092.79,28890.8,1015.72,20000,22693
5144.57,7928.24,188.639,329.698,200.3,414.733,407.303,50000,22697
182.79,75.5201,14703.2,-70.3625,89.8784,18880.2,-603.453,30000,22705
409.827,72.4592,10512.5,19055.3,-1359.39,27558.6,-296.304,20000,22709
139.085,222.675,18372.9,-17.0886,186.691,24808.6,-663.276,30000,22713
115.386,84.7972,4228.36,-156.227,-323.48,10273.9,-157.783,40000,22721
92.6917,94.2901,1927.96,318.059,-31.5547,363.07,-44.1697,50000,22729
119.007,133.175,9584.92,82.4191,390.953,13016.3,106.925,40000,22733
145.168,33.1229,5071.98,1215.75,-37.0284,2728.24,7180.31,50000,22737
290.934,97.8874,10440,4945.81,-9.65024,903.225,-244.147,40000,22741
169.117,253.089,16355.3,11188.3,-790.378,27039.4,541.045,20000,22745
139.318,150.139,135.371,-21.1304,222.026,-53.1062,526.842,50000,22749
302.071,344.689,6647.6,13144.4,-204.99,22489,-511.717,20000,22757
176.268,67.6368,13371.5,233.099,220.927,14356.4,-266.157,30000,22761
147.827,211.07,105.327,434.605,241.76,522.174,23.6557,50000,22769
149.519,73.62,6349.93,-373.38,490.316,13465.6,-266.985,40000,22781
382.325,207.555,17452.1,-222.12,679.577,13989.8,121.196,30000,22785
430.096,125.972,14342.7,20609,-872.357,18911.5,-573.758,20000,22789
194.302,0.118537,19481.2,712.64,646.584,12719.2,-241.03,30000,22797
292.738,199.251,5635.12,5215.41,629.857,9738.13,-776.86,40000,22801
328.754,94.1131,15315.2,1148.95,-172.425,14538,-305.651,30000,22805
1234.1,4255.15,282.84,193.29,800.931,-177.977,-156.752,50000,22813
152.047,165.083,10856.2,16883.6,-770.698,961.398,-201.669,20000,22817
30.088,39.0463,10382.5,175.948,476.665,10329.6,815.656,40000,22821
146.145,230.604,402.488,-22.0311,872.834,-159.539,490.097,50000,22825
706.477,3673.92,-0.440796,-191.754,396.641,-312.33,2646.68,50000,22829
569.599,221.005,394.121,745.606,394.222,4507.56,7270.84,50000,22833
431.91,395.904,16751.7,4727.58,122.031,19562.7,624.333,30000,22837
311.358,172.754,3177.86,3164.5,1042.54,-352.346,4150.84,50000,22841
109.995,279.203,7824.87,15632.7,-988.972,17073,195.51,20000,22849
67.5229,83.7216,15902.5,1371.69,327.647,16325.1,-384.941,30000,22857
133.11,255.292,11638.4,411.302,-180.217,18030.5,124.585,30000,22861
392.971,5811.07,388.055,237.327,744.757,2956.95,-36.6445,50000,22881
1172.36,383.89,231.95,14.4601,1075.96,1093.38,61.5065,50000,22885
452.666,314.303,933.846,-149.315,258.043,-678.224,457.049,50000,22889
164.577,54.1179,8398.03,1701.26,-290.881,18677.8,22.7758,40000,22893
221.998,150.837,8055.06,10721.9,-582.796,16548.4,-879.87,20000,22901
39.8747,47.4753,61.8285,4.12289,505.996,-349.741,585.875,50000,22905
70.3891,78.8739,11700.5,33.1796,-127.436,3182.15,23205,10000,22917
440.52,6451.73,-180.401,2024.54,1376.47,6571.11,-92.9058,50000,22921
163.134,40.3762,16034.9,-404.458,-228.571,16083.9,-61.458,30000,22925
1290.17,1135.45,36.935,329.669,56.2548,479.75,196.789,50000,22929
274.653,185.793,13904,2182.83,-386.771,377.104,33833.5,10000,22933
199.635,157.606,7615.98,12978.1,-613.771,21744.1,8.47807,20000,22937
112.637,124.213,7415.74,28.6351,229.177,13020.1,548.93,40000,22941
8057.75,4288.33,308.801,716.498,334.566,-91.3504,1393.42,50000,22945
87.7684,70.0983,16786.6,-872.34,256.828,12735.1,-11.0466,30000,22953
270.703,18.8763,19911.9,634.028,-470.439,18576,16.5941,30000,22957
248.727,190.309,3639.19,6873.15,282.926,7549.65,-204.312,40000,22965
372.06,210.816,9056.88,15873.1,-1476.88,5805.38,17021.8,10000,22969
326.694,200.834,3134.25,957.375,571.587,123.772,-91.7669,50000,22973
195.92,179.598,3170.53,1038.45,622.434,10522.8,453.703,50000,22977
208.868,116.685,13048.3,460.392,104.043,20190.2,-403.388,30000,22981
172.966,85.8916,13019.9,872.856,431.971,19248.1,-158.356,30000,22989
194.433,88.7477,511.554,415.241,888.093,91.089,871.806,50000,22997
453.315,157.753,17400.5,8384.86,407.217,25160.3,-454.721,30000,23001
136.397,137.283,12289.8,690.436,702.36,15766.1,-565.835,30000,23005
92.9538,37.9042,14178.9,233.16,150.976,12724.5,-331.756,30000,23009
198.608,105.025,3327.92,923.171,179.137,1398.87,5478.26,50000,23021
207.579,30.9702,6210.57,2773.52,-92.2229,16844.6,41.1983,40000,23025
977.98,115.033,4855.5,2273.69,528.53,1305.97,8033.08,50000,23029
484.807,2831.5,-1.2016,-102.492,591.669,1751.06,-92.4278,50000,23033
311.696,663.545,145.026,213.304,1018.49,-1383.32,359.389,50000,23037
233.087,122.55,9379.67,495.734,199.611,458.92,20008.2,10000,23045
33.7379,273.199,11359,28.5803,535.758,13545.8,85.614,40000,23049
316.146,37.0643,7001.77,1031.97,-97.3035,20282.6,218.41,40000,23053
311.62,2345.79,159.667,191.064,607.01,529.156,295.459,50000,23057
239.081,2561.64,10613,1818.1,77.1819,2108.14,7411.6,40000,23061
692.295,132.125,6345.51,4444.91,-309.109,577.39,12273.3,10000,23065
163.432,99.0806,3049.18,1638.8,120.601,7352.95,-43.7459,50000,23073
117.193,120.494,13351.4,749.594,769.247,18352.6,-974.897,30000,23077
184.768,13.4139,7103.42,2192.91,228.422,9534.01,225.398,40000,23081
112.592,115.206,14833,-248.262,325.615,11212.3,-643.716,30000,23085
274.743,274.146,11149.6,23014.2,-1202.55,23991.7,-1636.78,20000,23089
155.784,39.8733,12184.5,217.376,400.663,14114.1,-359.087,30000,23093
164.548,122.562,5433.26,99.2409,-36.4598,2051.51,8448.5,50000,23097
270.516,244.815,11624.9,819.159,-885.184,1591.58,22592.4,10000,23101
8.55929,66.7325,11652.4,-775.826,-7.13221,12111.3,-516.327,30000,23105
130.036,211.002,7896.07,3287.82,149.583,-703.101,9839.23,10000,23109
286.7,151.918,3.02744,13.2559,184.303,667.139,-163.067,50000,23121
179.887,64.4064,4258.08,-329.832,-8.40018,11487.2,167.887,40000,23129
178.017,131.083,298.243,179.77,439.321,-626.084,-36.3114,50000,23137
205.295,216.772,9634.12,157.387,-252.5,18060.5,-744.866,40000,23141
153.234,-63.6026,6474.11,3641.65,517.736,5262.54,-217.736,40000,23145
274.357,30.891,11506.9,1796.85,-355.196,20342.3,-275.595,40000,23149
76.6775,-11.3643,13818.4,396.936,-128.421,17538.2,-182.282,30000,23157
1186.52,290.273,225.999,201.265,389.945,968.306,298.288,50000,23161
246.868,121.677,99.9239,176.828,257.407,264.697,784.411,50000,23169
183.416,182.006,12046.3,701.388,-151.07,13845.1,-247.792,30000,23177
246.218,25.5529,15055.7,249.419,-341.593,15707.8,-835.682,30000,23185
269.351,67.2311,14866.2,187.403,-559.373,14476.5,-596.737,30000,23189
336.161,-20.3047,11284,280.455,-800.315,1438.11,13398.1,10000,23193
287.956,349.265,251.171,10.872,259.563,-455.697,27.0203,50000,23197
126.077,163.448,13896.2,1860.73,192.395,5700.26,501.234,30000,23201
40.3755,-6.1204,8136.21,-424.436,788.01,12497.9,85.1581,40000,23209
243.144,201.217,10699.5,274.007,12.6522,2613.01,27442.4,10000,23217
103.116,125.211,12576.6,-348.954,265.867,16258.2,-241.61,30000,23221
8197.8,2032.75,68.0662,285.827,29.501,1750.5,60.5798,50000,23225
162.54,42.5711,12242.6,520.507,761.171,14498.2,63.675,30000,23229
274.288,152.54,10566.4,4617.7,-1017.05,655.379,30602.7,10000,23237
376.915,288.731,6945.7,12801.8,-639.397,24000.1,-862.018,20000,23245
335.165,256.733,5971.12,249.948,-107.342,1828.05,19787.5,10000,23249
256.523,230.998,306.465,586.119,527.811,17817.9,-337.554,50000,23253
341.86,47.1204,8332.86,4487.99,-29.0375,23211.2,780.121,40000,23257
117.823,219.159,1796.04,373.83,593.18,17878.9,7.78088,40000,23261
82.9763,160.324,12431.7,9016.59,-502.155,12528.4,-412.969,20000,23265
152.897,172.817,250.731,423.647,224.519,521.364,339.226,50000,23269
80.4349,66.6633,16438.3,-638.815,334.558,17145.1,-268.423,30000,23273
603.591,11412.3,342.592,3888.02,147.842,4915.29,-483.456,50000,23277
161.47,-64.2314,144.619,286.27,20.4287,274.442,-123.927,50000,23281
112.374,43.4134,11757.8,-679.972,-99.2535,17010.3,-53.6683,30000,23293
261.173,110.379,7172.02,1157.53,1400.99,134.45,31.4663,40000,23297
121.623,109.941,25181.9,-1384.29,777.621,16353.3,489.651,30000,23301
113.637,47.874,14292.4,1042.2,329.805,21722.4,99.2305,30000,23305
228.046,21.7867,242.597,87.1668,-72.2005,1475.9,381.271,50000,23309
147.23,205.349,18792,-160.248,516.247,10159.2,617.273,30000,23321
202.176,45.7623,246.928,-178.657,1322.92,-768.889,375.505,50000,23325
1560.63,1166.97,282.686,317.561,89.1034,152.317,-171.646,50000,23329
234.587,-108.265,6821.9,-81.7806,-47.7902,11648.2,-118.975,40000,23337
157.319,170.994,2832.39,4693.19,-255.458,10604.9,-309.504,40000,23341
274.22,111.4,15845.2,4035.05,182.753,17911.1,-126.101,30000,23349
138.287,75.5841,10945,-219.325,816.162,8870.27,-385.134,40000,23353
362.45,35.986,3329.92,2472.23,261.926,7265.03,334.343,50000,23361
165.767,517.696,20946.2,33339.9,-3189.06,2544.69,22776.8,20000,23365
473.83,14517.6,642.453,2657.7,811.761,5815.42,359.462,50000,23369
48.7824,127.072,11066.8,840.33,-376.595,12912.2,-119.622,40000,23373
330.015,239.488,9313.44,9058.33,36.8627,10650.5,-27.1357,20000,23377
115.097,43.9554,10120.2,637.558,-264.311,11611.4,466.06,40000,23381
265.197,80.7545,13267.6,289.629,182.564,14578,181.521,30000,23385
349.177,-45.969,12628.6,4369.81,203.095,10568.4,142.867,30000,23389
190.632,69.0574,4127.37,4288.94,-244.993,12043.3,5.65556,40000,23397
189.641,46.2347,14085.4,917.085,-384.166,19603.7,-661.633,30000,23413
67.6279,240.687,17640.3,12518.3,-1449.51,-2783.56,38114.9,10000,23417
247.452,223.603,5158.94,16933.3,-1383.54,26198.3,618.082,20000,23421
370.516,384.625,10553.1,21625,-1089.96,16644.1,105.515,20000,23425
155.861,178.649,6294.02,10780,-321.655,12452.1,-771.505,20000,23429
181.438,70.4644,11564.6,549.875,585.121,9511.24,2.61544,40000,23437
4943.21,1094.24,-121.871,160.03,805.983,394.728,797.789,50000,23441
445.59,1339.81,497.34,6065.61,625.213,3512.94,1574.47,50000,23449
288.397,153.369,6860.48,-569.339,386.597,-1211.25,15078.5,10000,23453
158.86,55.4185,7275.82,7313.98,-450.997,12534.1,-512.466,40000,23457
11.2938,146.225,4710.44,10.7131,954.273,6060.72,-234.736,50000,23469
72.9778,35.3512,9796.9,-618.658,-169.08,12487.6,1010.56,40000,23473
197.689,41.4368,3665.46,2841.58,142.142,8878.46,-11.936,40000,23481
214.516,77.4046,8817.93,-679.319,339.603,400.891,21034.9,10000,23485
380.23,-3.16843,17477.8,608.008,577.872,28225.6,-312.71,30000,23497
165.985,191.825,-1.66009,101.831,722.369,468.544,196.553,50000,23505
331.899,773.344,7001.62,8967.8,-6.96156,688.647,-199.431,40000,23509
182.097,39.6303,12560.7,364.007,-76.9328,13581.2,-555.505,30000,23513
118.523,129.376,9344.01,2110.95,-138.686,12447.4,492.431,40000,23521
216.579,114.688,-1.55918,57.7421,260.342,109.423,67.5203,50000,23525
346.764,276.716,11051.8,10580.4,-341.568,1060.88,299.014,20000,23529
52.6244,-9.93224,10272.7,69.8987,-119.139,14988.7,-459.748,40000,23533
150.829,119.908,17545.3,-295.369,1320.31,16111.9,335.706,30000,23537
279.016,240.714,9195.35,4089.83,-383.424,24741.2,-848.67,40000,23545
162.803,58.9048,16569,-122.556,5.41619,14945.5,112.648,30000,23549
336.432,48.7702,11410.6,809.922,234.584,13200.7,-703.655,40000,23553
199.022,158.659,14375.5,2001.67,-839.731,-509.803,29660.8,10000,23557
301.211,120.911,4793.54,85.511,113.308,2235.4,10809.9,50000,23561
6866.14,1475.18,-116.814,269.637,-210.589,1033.54,1492.13,50000,23565
1116.05,3482.02,-310.141,239.665,392.644,1296.86,-8.79406,50000,23569
285.665,213.727,18621.2,10011.1,-364.733,26267.8,-326.357,20000,23573
104.427,64.0682,277.673,56.8009,492.429,8357.02,-343.799,50000,23577
214.09,266.562,332.128,-76.717,606.946,37066.3,-405.417,40000,23581
371.55,38.6314,13145.3,302.251,228.099,-443.332,24960.1,10000,23585
145.753,13.3787,463.196,-136.595,420.566,778.494,796.608,50000,23589
209.937,82.6983,11616,12210.5,-1243.1,24.027,25781,10000,23597
134.768,2.63898,8030.45,-518.904,-321.494,14440.8,-101.458,40000,23601
44.9956,161.123,16019.6,335.141,-373.884,16296,-380.875,30000,23605
378.155,4.52742,7816.38,3650.93,115.565,7206.41,-67.7673,40000,23617
287.202,233.115,20671,811.87,681.317,29986.1,-792.751,30000,23621
122.589,62.5825,11108.5,-341.656,191.183,11185.8,-448.187,40000,23641
318.503,243.094,13613.7,21130.8,-1352.59,21294.6,-191.904,20000,23645
320.9,152.445,4949.32,443.396,-89.9318,1289.16,15956,10000,23649
526.075,1224.9,759.273,2764.96,1007.83,2060.43,255.278,50000,23657
399.636,413.273,10350.7,2658.97,868.226,2098.36,-267.397,40000,23665
397.035,543.612,232.137,247.279,115.833,318.767,183.151,50000,23677
192.515,98.4911,12064.4,424.6,6.29876,-489.913,23041.4,10000,23681
1105.29,617.168,156.722,-192.656,1041.48,382.008,296.133,50000,23689
1320.91,4218.45,-15.5716,192.067,1346.04,737.002,174.021,50000,23693
329.303,250.823,6829.39,7830.8,6.57012,9855.83,117.903,40000,23697
138.523,120.065,10325,11467.9,-51.3751,15626.6,67.7966,20000,23701
6730.36,1577.91,251.393,19.4668,381.103,198.484,3.16767,50000,23705
1522.27,114.513,18971.2,13289.2,-1294.98,221.467,23226.8,10000,23709
104.36,176.78,6862.66,-602.174,-370.208,11037.5,-159.788,40000,23717
121.794,126.3,10645.1,620.998,468.362,16072.9,-934.1,40000,23721
181.675,155.595,379.253,365.575,381.872,17091.2,552.177,50000,23725
262.713,231.997,11970,26516.6,-2393.54,24360,-1381.36,20000,23729
183.931,182.602,-135.551,153.786,311.856,-28.7391,184.962,50000,23737
245.397,79.3108,7528.41,6891.47,62.1218,1049.15,-41.8284,40000,23741
320.391,22365.1,436.876,433.744,749.758,3076.57,-86.8549,50000,23745
35.7442,170.524,117.701,29.8126,491.654,-33.9349,62.642,50000,23753
181.308,43.6671,6381.48,446.182,645.807,13768.6,-838.516,40000,23773
291.792,110.479,6249.18,2517.82,410.894,10623.8,-381.855,40000,23777
244.17,34.594,4467.16,7927.47,183.086,11052,-644.931,40000,23781
281.555,223.34,8256.8,7161.3,153.814,17971.9,-668.955,40000,23789
582.231,123.196,21881.5,8018.47,-378.236,-1248.07,-50.3092,30000,23793
247.789,105.317,10097.9,7348.04,-122.212,18322.3,134.328,40000,23797
391.915,100.167,8079.91,-46.302,447.538,-1735.89,8.64707,40000,23805
215.397,11.8574,11711.3,2962.15,-381.465,-1120.03,24073.3,10000,23809
300.897,308.085,17041.3,21904.4,-1716.71,26311.8,-531.456,20000,23813
303.759,174.404,328.7,-116.284,73.3217,13383.6,-403.493,50000,23817
184.001,118.168,10570.3,10236.3,-263.865,14384,-472.06,20000,23821
235.56,166.709,10606.4,990.274,7.10435,-1487.1,25815.3,10000,23825
299.068,562.556,71.3425,-40.2313,-58.017,-146.935,258.128,50000,23833
169.097,101.94,11144.1,2680.45,210.21,23155.4,193.688,40000,23837
218.609,114.977,4655.02,6327.03,-319.378,8387.43,-51.3324,40000,23841
247.679,29.5862,516.358,398.633,335.287,1634.37,-17.1903,50000,23845
301.279,176.554,15704.8,-229.332,145.98,12949.7,448.503,30000,23849
157.495,411.415,11932.2,13633.3,-1312.33,450.742,2358.57,20000,23853
173.809,127.704,1926.11,7954.49,-320.421,20251.2,-320.475,40000,23857
150.101,-39.8989,9721.27,-469.451,184.034,15539.8,-61.6597,40000,23861
137.52,156.185,6715.76,4620.36,-130.062,15637.2,96.997,40000,23865
813.071,173.479,6369.5,1559.17,824.561,3469.82,4338.55,40000,23869
3464.64,1928,521.44,280.57,133.913,1078.32,5518,50000,23873
207.76,111.776,139.835,194.365,279.827,-152.016,330.015,50000,23881
116.962,139.26,60.4022,-87.7831,448.817,140.956,456.06,50000,23889
206.235,-88.5823,2460.83,-97.0166,638.548,-531.975,4891.21,50000,23893
273.068,210.564,10183.7,16626.4,-1092.19,20222,-671.178,20000,23897
163.788,172.526,-3.81271,-118.047,220.183,1162.23,59.6343,50000,23901
252.259,185.763,6366.8,13532.2,-1180.69,23571.4,-657.523,20000,23905
95.4522,55.5394,92.5315,261.12,282.366,-210.514,190.64,50000,23913
234.136,149.963,192.423,-21.4038,1181.22,-599.155,211.222,50000,23917
2.43529,42.3334,10919.6,411.195,-0.995753,19580,-348.116,40000,23929
32.0173,181.264,14.8287,-11.1992,53.4626,94.8658,689.992,50000,23933
159.22,53.7871,18191.9,1283.39,-256.957,13293.9,387.456,30000,23941
103.496,94.6162,73.44,103.638,442.381,726.246,220.014,50000,23945
371.466,-49.1082,15114.5,14070.1,-818.635,23909.9,-747.738,20000,23949
70.3478,64.8467,3744.47,7435.12,-231.773,12002.6,524.975,40000,23953
905.44,-7.75547,8606.97,6958.36,265.534,-1309.78,23320.3,10000,23957
1768.66,-11.7988,23.4687,6.90611,367.22,-555.684,2877.55,50000,23981
243.687,1.44156,6339.48,5527.14,-20.0015,8641.11,-560.478,40000,23985
246.391,81.8895,14774.6,-144.417,740.541,18868.1,540.084,30000,23989
46.3605,161.975,26.071,279.995,592.803,1397.85,-109.998,50000,23997
2031.79,2132.46,419.036,28.2517,676.231,-34.8023,443.282,50000,24001
94.4866,58.6308,-57.0203,163.961,305.23,-383.281,87.5126,50000,24009
264.335,170.823,16505.7,17329.8,-685.807,29400.6,-59.186,20000,24013
196.687,86.8219,8282.59,-106.54,-56.7075,15177.9,213.318,40000,24017
189.632,124.766,6910.62,-364.015,404.074,13260.5,308.464,40000,24021
152.032,193.049,8823.01,699.894,-6.07596,17036.7,791.641,40000,24029
208.412,-106.32,10453.3,-110.742,91.2304,9940.49,-313.754,40000,24053
361.971,169.561,8626.36,748.379,711.636,55.0186,22313.5,10000,24057
49.6956,176.393,9711.62,998.014,-235.865,17846.6,-139.562,40000,24061
351.25,221.118,12159.4,259.455,-41.3958,15175.2,134.086,30000,24065
114.417,179.712,187.724,127.401,253.857,-551.17,82.782,50000,24069
123.643,228.274,3884.4,-106.505,145.661,341.234,2072.41,50000,24073
224.911,384.358,17751,10598.2,-491.35,17259.8,588.606,20000,24077
353.739,102.832,21709,12053.9,-477.533,17970.9,-63.8565,20000,24085
219.936,88.1771,13562.7,751.696,232.35,17217.2,-421.339,30000,24089
130.691,9.16651,115.783,169.256,825.725,-25.9892,266.556,50000,24101
298.699,-56.9832,11307.1,-906.791,113.411,15645.3,264.046,40000,24105
145.68,134.928,7398.9,10223.2,-313.466,14941,-372.994,20000,24109
142.754,68.0776,10319.2,-377.54,-99.8614,13790.1,-18.8692,40000,24113
159.71,32.416,2184.38,11829.8,246.67,13212,-580.12,20000,24121
1568.66,140.232,9684.65,-315.387,387.572,-1163.21,2204.91,40000,24125
125.161,84.5896,9917.37,118.111,-250.511,19553.1,325.983,40000,24133
230.422,150.731,3604.64,-144.512,287.228,87.2914,53.0423,50000,24137
287.031,201.769,17864.8,14262.2,-892.742,-2771.07,171.958,20000,24141
1290.38,10163.8,1716.16,1641.21,104.659,-1688.04,18356.6,10000,24145
123.558,48.0585,8989.1,1404.29,107.434,11336.3,-829.573,40000,24157
194.468,180.162,2504.97,931.996,449.546,118.588,-125.175,50000,24161
536.754,97.9874,96.5609,538.157,913.071,2358.82,-251.666,50000,24165
879.609,51.3032,12987.3,10699.7,170.11,-3066.67,3049.06,20000,24185
238.423,231.552,10637.5,10496,-1149.01,14764.8,-424.099,20000,24193
163.825,14.4715,6145.71,85.9608,589.656,9984.01,-330.107,40000,24201
185.306,146.849,13607.1,694.981,-375.446,12040.2,47.649,30000,24209
233.186,156.86,11606.9,-76.3146,241.889,1197.97,23534,10000,24213
