"Comp-FITC_Alexa 488-A :: CD56","Comp-PE-A :: CD11c","Comp-PE-Cy55-A :: CD3","Comp-PE-Cy7-A :: CD45RO","Comp-APC_Ax 647-A :: 2H2","Comp-APC-Ax700-A :: CD4","Comp-APC-H7-A :: CD8","EventNumberDP"
160.794,236.509,6564.75,4779.68,563.222,17315.9,44.9075,28993
309.15,-23.9526,13086.2,3634.73,-482.101,21187.9,-742.807,28999
226.045,74.6481,15278.1,1166.05,465.247,14523.8,-480.078,29011
191.582,-23.9669,16957.8,78.0577,-623.578,-325.735,27630.2,29017
188.459,92.6205,7545.36,396.816,-470.564,1405.07,12607.7,29023
152.409,-28.4852,12472.9,752.278,-271.096,13880.1,-618.576,29029
146.526,-16.1841,7261.37,9050.12,-500.073,12359,791.988,29035
185.056,93.9159,5274.08,1485.86,231.491,10568.7,318.768,29041
127.385,-51.6285,7651.08,14851.3,-743.473,16523.4,-584.711,29053
177.028,75.6955,9480.95,596.264,478.455,17248.3,937.291,29065
691.284,3038.37,129.722,1376.14,1576.61,2013.42,-175.277,29071
133.283,123.797,11971.5,14225.8,-1090.9,18863.5,-72.5097,29089
284.322,163.137,11000.5,7597.74,-272.307,17012.5,-491.045,29095
118.918,48.3488,102.128,6.73073,887.877,-571.346,128.864,29101
287.93,-34.087,14403.5,635.165,0.0366697,-1993.1,26796.5,29107
1147.08,724.856,141.61,-55.43,153.283,314.874,254.426,29119
143.454,-137.007,245.368,210.334,224.416,267.518,-67.4855,29125
163.138,54.041,5507.61,52.3187,-233.658,3096.51,5353.82,29137
158.754,265.5,8141.09,5441.41,-274.804,1534.36,-767.808,29143
273.245,-22.4366,13637.1,1515.01,-414.872,19332,-338.458,29149
113.861,98.0193,103.533,-84.2476,228.138,-448.892,151.884,29155
134.198,74.9198,5450.66,4013.94,-5.6268,13321.8,-13.2716,29161
255.584,58.6755,6913.05,12993.3,-362.595,14088.1,-493.167,29173
248.066,27.2923,12463.9,844.122,401.459,1552.25,29137.1,29185
207.929,117.525,89.3486,18.8051,525.365,-86.5827,1012.11,29197
135.029,184.862,6439.29,999.525,576.667,9975.56,-287.774,29203
127.418,135.98,10526.1,364.906,573.183,10739,475.627,29215
91.153,149.963,12449,-55.4361,75.8228,15607.4,538.181,29227
160.956,170.556,11771.6,1188.35,136.586,15074.9,51.3591,29233
183.581,62.0192,238.821,58.4163,356.045,-597.714,-73.985,29239
176.275,115.318,6637.78,572.746,228.305,721.675,16837.5,29245
-16.7555,31.4856,12260.1,-43.3685,12.4881,-903.397,22446,29251
288.291,130.459,10674,349.469,-556.738,-4185.07,32364.3,29257
239.325,164.647,13552.9,13160.5,-886.374,17673.7,462.802,29281
93.4448,66.9191,7750.23,478.509,67.4006,4350.3,9514.7,29299
145.263,133.758,13413.8,539.973,-159.326,20557.1,494.71,29317
122.394,88.1831,57.2548,-138.77,116.665,611.023,518.547,29323
306.183,-6.85905,17235.3,18883,-956.674,19352.3,-666.583,29329
210.82,198.133,4913.28,2387.84,-339.824,1517.75,27211,29335
206.745,-31.1956,5575,7647.42,-1083.38,9962.17,292.487,29347
236.421,214.091,10926.2,225.732,117.628,19185,459.387,29365
398.288,149.285,7361.45,-748.225,727.934,10890.8,33.7174,29371
116.423,250.896,10740.7,209.187,508.841,15646.3,-327.67,29383
226.691,89.9531,21095.2,1999.55,97.9634,16363.6,-124.511,29389
347.24,98.3106,13366.5,853.31,274.576,793.948,24979.3,29407
149.846,-37.1096,578.292,429.754,685.066,27240.4,998.721,29413
1481.13,510.244,397.357,143.758,964.431,102.812,122.197,29419
190.733,114.061,5487.51,6145.47,-50.7219,1310.6,1693.69,29425
307.292,212.204,4710.49,992.532,390.261,10093.4,22.9504,29431
314.452,126.056,276.538,182.025,642.147,1193.5,1055.93,29437
229.596,79.9494,9442.31,5751.79,660.479,8367.95,-11.5857,29443
167.539,258.494,356.906,54.7295,605.474,242.668,151.46,29455
560.49,25.5772,6447.48,1134.5,351.64,1036.07,-365.291,29461
117.333,73.9343,8044.53,11855.8,-456.241,22370.4,-290.088,29473
356.311,753.647,130.221,862.222,1200.88,531.178,489.759,29479
339.885,57.1144,11874.2,13189.1,-132.25,23350.2,432.397,29485
106.073,163.133,18725.5,-1080.95,679.035,19447.8,229.775,29491
225.95,59.647,7372.99,970.861,554.151,15961.3,-531.513,29503
403.841,333.613,37.8913,63.0769,467.348,2782.52,-146.818,29509
149.938,152.901,74.6483,-57.3817,308.329,1855.76,456.302,29521
212.725,198.955,7001.52,-194.852,-393.913,9583.84,-378.561,29545
61.5015,21.4627,6366.06,533.883,424.116,14957.8,-334.586,29551
157.806,52.3639,11208.2,-150.666,-124.77,15962.6,-144.312,29557
146.675,77.5525,5981.97,920.019,-514.366,11706.8,9.16669,29563
253.702,111.634,10363.5,86.8514,203.509,13599.1,7.91191,29575
174.788,128.352,7045.02,14922.7,-1508.17,20003.6,-9.83528,29581
259.439,111.412,18005.5,13004.9,-1199.16,-337.879,27967.1,29593
276.813,53.9837,318.928,65.0553,62.7181,669.932,529.758,29605
321.166,146.561,10835.8,11692.8,-1000.91,23262.4,-154.424,29611
207.64,104.81,14872.6,1105.08,651.909,21895,-71.7882,29623
543.055,45.2971,3703.55,2615.28,121.429,829.881,3281.87,29629
147.936,83.3475,9195.72,946.777,-379.5,1314.89,25557.8,29635
96.915,35.7242,8036.47,-407.716,215.509,10545.5,-737.03,29647
167.216,62.3154,11522.9,2085.58,3.03274,23362.8,-546.107,29653
92.3292,9.69692,8531.95,414.385,6.05447,12256.3,-206.111,29659
140.667,-30.9738,7962.81,471.777,-311.986,10342.4,498.329,29671
282.313,7.76282,5090.47,3524.68,-204.192,12645,-267.958,29683
218.975,125.35,4556.46,-13.6037,554.903,3320.84,11214.8,29689
75.4415,-4.77337,21051.1,-475.278,899.992,19383.3,-1071.14,29701
687.138,140.393,8695.69,8008.26,123.708,7997.49,167.626,29707
126.443,139.091,6922.28,716.626,-110.009,14262.9,278.636,29719
339.968,32.4439,10799.4,1828.62,473.249,1297.09,10662.3,29725
301.187,153.342,7670.13,600.325,579.506,14329.6,-468.247,29743
178.685,266.596,7922.07,9257.12,-221.344,17165.9,-362.907,29755
196.041,215.571,20017.1,-103.142,899.116,26360.6,-415.92,29761
159.281,132.793,1510.69,222.008,235.861,3772.9,1419.39,29767
447.946,3729.73,-69.8416,474.913,513.918,923.688,90.4532,29773
279.573,90.2802,15925.4,723.056,-36.3783,22329.6,185.049,29785
275.991,139.091,10951.9,58.4484,635.615,12845.3,716.579,29791
133.117,46.5056,5734.56,218.381,177.263,12250.6,-107.815,29797
184.947,-89.5399,9391.82,-4.00321,-344.525,6858.45,654.128,29803
161.399,204.56,14984,-56.7126,-684.891,7915.26,286.168,29809
155.18,44.8722,8567.87,116.41,-350.059,6245.98,-330.655,29815
155.787,31.6851,11038,900.096,-17.9366,16351.4,-435.258,29821
389.331,231.721,5940.82,6842.13,-583.545,7770.64,-688.677,29827
251.691,86.7519,16600.5,1518.32,-408.671,15805.3,153.478,29833
330.14,82.0581,14542.3,21064.6,-1811.4,15642.2,-36.4044,29845
281.722,106.391,14443.1,-443.659,334.889,18325,287.1,29875
97.757,50.9735,13068.3,220.508,127.672,16517.4,-731.516,29899
215.725,117.085,7973.27,109.217,369.044,14121.3,-226.419,29905
155.45,152.744,8345.95,886.961,293.704,3211.35,14336.5,29911
189.977,-68.6458,428.845,236.431,1308.72,15077.3,-121.443,29917
137.972,227.839,190.37,55.8125,894.52,2141.98,-263.581,29923
277.281,229.214,9596.46,7553.78,-676.65,14790.1,-575.205,29929
2636.08,356.471,352.999,293.173,408.416,62.2984,439.975,29935
1191.19,257.205,53.7572,-13.1675,193.145,1404.13,1907.06,29941
137.777,135.75,10850.6,1159.5,-79.9022,-471.483,24134,29953
584.66,4983.53,643.487,2344.03,2227.81,5285.83,92.1742,29959
110.572,-68.9093,5616.34,-396.552,450.142,9140.61,-583.066,29965
107.757,66.6493,8153.37,-804.235,656.968,18104.5,-130.926,29977
220.762,83.397,5623.51,680.245,695.174,-1496.55,5803.74,29983
457.254,109.195,948.236,836.331,146.22,50351.4,470.221,29989
436.022,135.257,9674.15,6290.02,-53.1411,8679.1,-49.9196,29995
268.95,237.535,17262.1,7687.93,-733.919,26626.3,210.437,30001
923.388,350.286,7918.62,5230.88,-261.004,1809.06,21162.5,30013
339.342,22.9578,197.856,-153.915,633.912,-973.588,334.091,30025
216.887,189.12,9545.58,-112.906,192.467,16100.8,-84.4733,30031
151.07,116.507,14476.5,-638.022,36.9701,19912.4,-13.75,30037
266.113,-21.0543,8403.39,477.13,443.479,12779.2,-598.909,30043
254.165,67.9079,14776.1,218.846,-270.476,19507.8,-342.804,30061
182.855,104.529,6840.04,1858.58,-24.1608,6763.28,151.139,30073
250.397,54.9389,3467.44,636.705,593.566,1742.32,63.6449,30079
215.771,3.86629,5092.02,9519.71,-7.34987,10585.3,527.987,30085
219.903,63.2182,12031.6,1160.17,-37.945,1136.95,20150.2,30091
242.241,111.456,13259.7,10329,-356.928,18048.2,-143.483,30097
130.38,101.836,9533.89,285.149,873.496,14560.7,717.652,30103
346.911,196.569,6710.91,-10.3526,175.219,1240.68,14170.2,30115
207.092,124.227,19396.6,1087.26,-193.16,20340.8,102.697,30121
184.153,257.443,3454.85,279.562,805.082,10269.8,233.254,30127
250.561,-20.3433,6934.7,312.475,258.643,16120.6,-794.142,30133
305.875,155.164,777.382,-184.216,973.026,45226,-18.0089,30139
618.189,1720,396.452,11.455,74.1276,465.291,603.957,30145
292.912,146.794,10992,7945.21,-377.429,20344.1,-63.8214,30151
317.113,182.327,4753.05,4298.28,165.044,9864.55,-165.89,30157
169.866,91.9897,8864.75,7530.23,111.72,22830.1,-336.245,30163
199.865,90.7144,8654.96,12325.5,-1173.78,14970.9,294.594,30169
344.08,183.201,6746.95,1496.06,114.302,-388.143,11712.4,30175
82.3955,191.599,3431.78,4520.28,-299.094,9021.67,-579.847,30181
10775.6,1921.59,94.7987,26.7753,804.371,1282.45,193.352,30193
187.484,105.193,2949.79,5898.71,488.036,8245.39,-471.557,30199
265.022,160.986,14931.1,14242.4,-401.717,12822.7,293.372,30205
468.083,1384.77,544.329,139.812,-20.1633,1550.15,679.293,30211
445.09,346.182,11549.1,15808.4,-530.83,18749.2,-683.404,30217
109.98,190.585,11524.5,219.83,-198.737,-1069.98,17995.5,30235
233.359,-27.3143,10326.1,116.391,-394.495,14747,-269.196,30259
284.324,9.8137,9556.02,7989.5,-209.723,11596.3,620.917,30265
132,25.3734,12448.1,715.342,-473.879,20578.3,282.014,30277
117.328,135.313,12820.6,846.669,-32.7107,19150.8,-146.649,30283
344.269,91.1347,10298.9,14183.4,-955.354,23243.9,457.289,30289
178.509,112.953,13272.6,-26.6002,431.072,23540,48.6844,30295
986.35,2944.59,476.67,577.835,-4.99051,37398.7,16921.5,30301
424.858,190.121,12212.2,78.9964,-772.212,-2371.26,25772.4,30307
218.708,107.336,10549.7,6808.34,49.0169,15815,-389.823,30313
219.462,193.777,330.718,251.532,356.431,1339.51,-61.5916,30325
88.8792,119.902,21898.3,7451.38,-206.561,14294.4,113.624,30331
6733.08,1042.65,162.557,302.227,-121.484,565.516,1690.43,30337
192.282,78.9833,12759.7,5632.03,-471.715,15438.1,-87.3874,30343
162.295,60.5558,13307.6,9138.9,-648.387,28581.9,-204.454,30349
360.674,166.9,13778.4,3767.69,169.47,19550.5,-638.179,30361
468.369,201.977,168.887,-54.1987,193.194,-512.401,413.792,30367
198.171,193.043,12979,14657.5,-408.246,27197.3,-737.899,30373
283.053,66.6472,284.624,607.778,967.479,25009.4,554.42,30379
177.997,29.0469,283.228,65.8889,156.86,1351.51,241.386,30385
330.709,864.425,206.622,44.347,612.541,-324.893,165.553,30391
375.159,91.7644,4202.67,8709.98,166.825,12195.5,-5.91879,30397
350.041,148.352,201.044,288.673,1018.16,54273.6,335.797,30403
201.617,120.584,12001.6,372.375,216.243,21227.2,-184.059,30415
304.123,-44.9715,158.782,-95.8625,294.808,1567.76,218.002,30421
236.921,31.7069,13455.1,52.7799,72.287,22128.1,-166.046,30445
366.125,191.989,7486.22,11085.4,-379.548,13379.2,856.512,30457
147.727,156.769,11790,1665.25,-363.657,9291.89,-51.342,30463
44.9878,-28.7343,12239.3,13752.3,-1182.49,17972.3,248.448,30469
186.57,151.139,5857.46,509.879,67.167,-148.647,8739,30487
311.137,158.544,12645.6,12076.7,-481.877,22515.3,294.645,30493
203.817,88.0448,16586.6,7758.73,-634.526,14569.3,324.618,30499
63.044,92.0691,7158.47,485.001,38.5546,8198.65,162.749,30523
190.67,286.24,482.535,-191.126,1093.51,-277.585,512.312,30529
171.805,60.1765,6906.47,18.3075,365.126,17023.9,380.956,30535
114.961,121.817,15.6703,21.9535,312.093,593.869,-131.555,30547
203.73,102.334,3654.66,271.759,506.218,12415.2,167.4,30553
146.071,139.451,14119,325.986,425.304,16453.6,588.232,30559
549.527,120.059,731.768,-288.349,362.229,54083.4,996.989,30565
598.595,150.202,10997.8,4004.74,297.347,1267.48,207.276,30571
250.006,504.414,19104.5,6024.91,-917.829,-773.766,29879.1,30577
306.956,104.164,13101.8,-222.358,169.59,1399.18,24228.5,30595
1332.99,6255.97,6.07437,170.264,910.674,-789.177,3852.72,30601
360.874,76.0882,15464.5,16702.8,-859.264,29221,-1574.11,30607
312.531,80.3943,17470.3,746.858,-254.293,-3512.11,27805.8,30613
197.197,135.185,4256.47,386.173,408.802,102.644,12238.4,30619
149.142,102.867,906.697,11.8644,-262.235,40851.3,9.48722,30625
265.401,136.572,8371.82,10733.8,-390.692,-400.375,16435.2,30631
33.2978,141.241,196.606,-6.24189,324.311,918.915,743.573,30637
99.5247,161.956,20344.1,-132.331,-465.159,22972.2,-879.289,30643
224.359,40.9592,9578.25,5837.53,-302.508,21897.6,-200.493,30649
324.844,440.618,15232,5276.84,-550.444,-1256.2,-165.828,30655
52.1532,146.382,12392.2,7994.4,-599.867,17158.6,-378.067,30661
321.365,180.603,5197.91,6084.89,684.184,23344.5,-23.528,30667
136.235,206.574,11457,892.082,260.858,21324.9,-1124.16,30679
239.425,186.52,14369.1,880.11,-98.8653,14741.5,-581.802,30685
98.0774,154.833,15740.2,1378.39,570.078,13989,-214.911,30691
3663.91,294.972,2.92647,13.249,412.904,181.148,4289.49,30703
195.608,207.14,7021.88,1149.21,370.454,18537.8,2.88273,30709
129.564,118.451,13871.5,1814.13,302.41,16037.4,298.723,30715
341.688,10359.2,-200.932,286.596,729.251,2354.17,-327.281,30721
601.163,2166.84,388.205,803.702,3146.26,1769.7,72.9277,30727
151.902,209.641,11117.9,-409.016,637.824,11185.9,308.338,30733
277.035,63.5693,10299.1,13119.8,-810.931,25462.3,358.665,30745
239.221,154.618,22718.8,-185.27,-212.864,9129,-320.866,30775
106.856,-72.1263,188.164,60.7457,-130.844,1376.44,55.946,30781
444.076,8471.31,11.2505,414.803,1164.51,1067.12,0.571254,30787
116.581,60.2899,4870,5875.31,-432.669,15881.5,-127.68,30793
265.209,56.4833,119.807,7.49512,108.714,-398.281,573.953,30799
1542.45,126.436,3163.64,3594.36,168.888,-36.5263,4867.19,30811
319.504,109.207,5191.5,6512.95,294.44,14728.7,-560.633,30817
293.96,587.666,251.962,229.161,338.743,3521.84,1914.42,30823
68.9526,117.353,11765,-222.389,404.468,10711.7,310.722,30835
298.845,110.088,90.3816,522.642,715.492,31393.3,-227.708,30841
2276.19,72.1549,261.36,-220.17,248.322,1893.27,2690.86,30847
125.868,53.8213,11753.3,251.013,213.535,16866.6,-178.407,30853
104.678,28.282,7491.8,13535.1,-887.128,16988.1,-526.305,30865
177.335,201.236,25880.9,-1359.41,-98.8687,16842.4,425.24,30871
166.663,76.2053,127.815,252.519,-66.5379,2038.81,1128.64,30889
469.279,254.966,8734.81,18270.2,-862.16,27020.5,-1112.63,30895
187.495,96.6138,10683.9,-123.455,119.843,13942.7,124.753,30901
227.065,106.325,1.35621,492.652,-263.526,5667.53,4704.02,30907
71.6316,107.739,11630.1,363.634,236.804,16562.2,18.6703,30913
419.393,284.641,6249.67,3804.46,-85.8819,24015.9,94.1076,30919
196.771,123.592,9921.03,920.554,455.15,15016.7,-435.795,30925
610.256,2642.95,119.747,55.0396,75.9967,1559.09,1895.48,30937
156.213,84.9235,4118.06,2020.63,619.435,9094.65,-341.576,30949
205.698,347.16,164.15,-4.32698,-137.735,1356.42,292.905,30955
223.034,41.6934,12097.6,819.897,9.54353,796.276,11766,30961
204.139,100.11,20271.1,494.448,91.5336,-5192.73,25426.5,30967
723.956,275.36,17157.7,8725.03,-555.055,-2106.65,6428.28,30973
285.856,158.346,17660.8,12430.5,-561.159,24650.5,-1015.69,30979
111.591,107.502,1175.27,-31.4476,71.1941,272.707,5.66242,30985
265.641,55.3149,7034.92,206.219,-13.2281,8976.83,-19.6737,30991
264.694,138.636,10742.6,4068.4,-653.958,16199.8,38.802,31003
11.2821,363.564,14798.2,285.922,-287.175,-481.834,24863.2,31009
320.944,264.015,7607.5,7054.44,-588.113,19280.7,289.532,31015
188.71,-35.5102,4536.51,6819.64,-196.558,7150.95,-372.181,31021
116.642,83.3878,10672.2,-64.6879,311.064,18543.2,307.641,31027
276.786,76.489,9580.44,370.278,-518.43,-591.343,18191.3,31033
149.672,83.438,4544.21,637.955,263.549,9593.27,30.5893,31039
568.023,139.252,7158.86,2750.58,-221.809,2393.14,182.939,31045
160.226,160.742,11396.7,-273.425,488.105,14924.6,-48.7939,31051
280.387,239.528,10718.7,-991.785,745.719,14779.2,227.67,31057
274.249,186.355,483.571,-283.115,517.675,13434.5,460.388,31063
371.851,360.959,11346.9,785.037,763.946,22013.9,447.915,31075
2676.67,2724.27,415.499,378.237,1018.65,1200.52,805.913,31081
254.268,2.99844,13300.9,157.175,564.473,5969.39,156.325,31093
228.772,-61.1539,13413.4,-30.2403,337.557,16703.2,-159.628,31099
271.646,175.465,5543.79,2099.88,22.2525,11969,404.822,31105
206.496,174.144,538.43,111.74,796.986,9768.6,26.8169,31111
340.365,82.786,194.328,376.463,276.98,14738.8,856.743,31117
729.664,9006.09,842.672,4863.68,3338.45,726.977,401.096,31123
393.53,194.364,9926.51,3045.91,15.9462,7828.53,-490.655,31129
160.451,48.4259,14033.4,-691.115,309.818,14049.2,-638.978,31135
303.708,255.336,782.664,45.5587,411.389,21958.7,315.512,31141
442.449,4137.55,274.747,428.362,1559.36,247.886,507.096,31147
207.589,29.01,4104.13,48.6332,-97.168,15129.8,-133.638,31153
163.997,165.531,25941.7,457.094,-298.028,18312,-120.773,31159
190.292,173.815,7373.2,362.416,198.322,-1410.84,20138.2,31165
148.84,-36.2697,6366.22,514.267,44.4937,108.784,14359.3,31171
210.201,0.455723,7473.91,136.435,-40.699,10688.5,-278.739,31177
168.404,46.1681,300.446,245.739,449.062,12181.8,269.643,31183
122.393,-35.2073,7125.06,12429.3,-950.532,7284.2,-369.974,31189
127.598,-2.46148,6650.26,378.392,168.142,8088.4,-221.556,31195
215.977,-54.4243,7887.71,-541.287,560.295,16637.4,-199.279,31201
274.465,150.792,7768.94,878.028,165.779,4.55568,11808.1,31207
354.439,225.5,13338.9,7027.02,-121.571,23764.8,-115.507,31219
154.541,156.044,4932.56,5173.88,-129.304,12004.7,-2.34274,31225
122.81,123.171,12085.5,-181.213,757.915,13414.4,446.475,31231
804.223,7080.33,892.368,1888.28,2978.12,1551.23,-89.8345,31237
160.259,149.333,6732.22,567.065,489.563,7809.26,112.425,31243
178.426,1833.72,9832.83,718.898,266.218,2427.04,9357.16,31249
253.378,134.763,11634.5,5995.73,-146.594,18142.2,-260.3,31267
205.86,181.289,295.187,-142.445,548.544,238.059,212.036,31273
405.394,75.9304,14398.8,7709.63,157.041,26420,-478.773,31279
174.228,127.35,9369.06,239.286,606.357,13066.6,-28.1403,31285
234.484,59.8529,5358.65,6740.96,244.921,9512.95,-335.596,31291
162.108,18.6375,7183.84,1597.14,357.436,13108.5,142.729,31297
294.37,253.678,9606.8,210.654,94.0864,-1316.97,33032.3,31303
230.922,148.677,7043.07,316.672,169.664,14495.7,-434.129,31309
252.942,208.842,9595.54,8331.64,-197.775,23166.8,339.609,31333
223.21,219.128,9844.24,3293.57,119.369,-10.0744,24072.7,31339
289.986,195.955,10390.1,700.253,128.219,-599.346,20305.2,31345
154.658,171.866,6300.06,-375.767,-75.9126,-541.418,7538.8,31357
753.113,7273.68,1637.61,10261.7,1707.83,5148.41,298.23,31381
550.313,-13.5207,166.86,217.456,557.448,1072.62,-152.296,31387
376.201,212.107,287.87,-187.34,536.498,34.3054,170.603,31399
172.591,170.437,3479.6,3780.2,62.3751,8429.67,-293.761,31405
344.088,204.835,21850.4,-75.1004,391.974,14527.4,527.007,31411
62.4379,57.5614,8415.43,3818.83,-16.5564,10409.3,300.501,31429
325.851,164.731,12483.8,16.9157,590.436,589.219,23776,31435
155.694,146.508,16763.8,-147.305,178.193,16641.1,514.144,31441
4448.88,1811.62,259.295,-147.74,1336.23,-740.689,-113.767,31447
325.558,16.0745,19887.4,8836.24,-1181.53,19261.1,243.371,31453
177.79,116.857,6777.7,7076.82,-406.203,11074,-148.815,31459
232.54,412.602,257.461,2026.22,506.845,2685.83,27.0858,31465
48.9392,160.682,12667.4,573.592,906.955,15111.8,-385.014,31477
170.842,78.6893,20038.6,2027.4,472.884,22709.4,462.085,31483
87.6112,34.8308,12929.9,625.902,607.092,18844,-62.34,31489
145.961,-38.5043,8167.15,1387.63,168.216,15640.5,821.453,31495
271.175,248.716,7984.55,8704.39,-789.801,3319.46,14804.2,31501
2809.23,529.679,181.444,-97.6263,311.081,-209.124,269.638,31519
151.737,139.077,12431.2,2093.82,172.328,8868.09,313.161,31525
208.694,-18.0364,5114.71,456.409,576.035,12356.4,-66.3645,31531
194.612,100.77,4024.14,-166.426,852.609,463.582,4212.92,31537
173.969,48.9892,6588.37,988.599,548.616,14827.5,-420.861,31543
364.399,131.671,4802.6,13344.6,-104.383,19142.9,-574.457,31567
90.3011,139.067,18047.4,-1227.81,610.799,14373.4,48.1414,31579
139.084,170.908,17756.9,11165.2,-980.104,24051.4,295.274,31591
269.729,387.848,39.1079,212.957,463.047,61.1623,246.671,31597
195.173,68.0159,4817.67,154.224,124.87,9259.39,-387.329,31603
303.431,75.1295,7842.83,8155.63,-65.4299,18404.5,-983.924,31615
49.7362,103.807,13070.5,906.219,772.18,12477.6,-593.341,31621
348.42,128.998,25176.1,2539.95,213.416,13376.3,-498.992,31627
100.02,127.341,2535.8,8886.64,-209.501,-448.553,-120.035,31633
400.727,207.975,11945.2,1995.92,73.2494,2483.82,26442.9,31639
217.123,-55.7784,10380.5,328.986,66.4651,14502.8,-92.614,31645
249.085,102.604,12477.9,-700.118,585.641,18060.7,281.452,31651
201.212,106.734,13392.9,1445.99,1033.63,14943.7,-153.489,31663
328.578,650.743,314.893,1518.92,1352.06,1744.99,572.435,31675
171.023,81.692,20.072,312.077,12.0629,90.8507,58.0555,31681
286.938,143.559,10037.5,8036.99,-402.639,28290.6,265.226,31687
98.5065,78.9019,7631.5,10826.3,-957.482,2340.58,381.258,31711
212.288,82.5752,305.048,150.351,-132.645,659.451,-160.534,31717
294.258,262.441,9824.7,8000.14,-106.972,18465.3,-359.333,31741
41.2793,109.585,12690.4,809.783,314.94,20638.3,-253.675,31753
181.728,33.7059,181.227,-127.367,527.356,1.2078,282.772,31759
301.498,66.2544,4506.7,10587.9,-648.342,13531.6,-837.031,31777
205.208,160.489,8579.09,14313.5,-1305.38,21451.2,-803.573,31783
115.467,186.67,45.1617,117.658,677.671,-718.554,87.5292,31789
281.144,59.4109,9041.14,5959.83,-18.5147,27224.6,-536.462,31795
313.884,1959.5,8696.36,7909.03,-209.889,12757.3,-472.477,31801
96.3344,122.058,10954.2,120.396,520.549,13407.3,-545.928,31813
725.876,6620.19,323.429,4099.44,3292.82,3337.31,-94.6099,31819
156.643,89.1764,110.384,332.102,232.947,1126.12,433.257,31825
262.515,113.456,8135.48,166.143,608.235,13837.6,-197.614,31843
7401.16,1481.4,439.448,555.412,407.392,2213.85,266.467,31855
189.124,641.217,19293.7,2213.25,-602.957,17399,322.742,31861
327.103,145.278,9058.05,23155.2,-1224.91,25187.4,197.438,31873
307.251,184.136,5490.79,1990.63,-292.628,1255.7,5226.75,31879
550.084,8224.49,85.6275,99.3164,76.1161,597.595,812.607,31903
192.905,4.29384,2.77573,17.6382,569.627,625.749,99.4381,31909
146.073,86.5021,4692.55,332.09,-17.0827,10709.9,459.702,31915
154.118,-62.9957,7228.38,206.659,274.201,15072.1,-397.682,31933
144.452,6.02914,25840.4,137.71,-333.559,14991.9,-560.934,31945
474.103,265.025,352.612,419.44,157.85,42925.2,1231.49,31951
148.193,59.8399,18350.6,-130.905,948.103,22372.9,19.2047,31957
126.031,47.0483,11546.1,-372.067,443.043,18128.1,-164.53,31963
148.818,99.1767,11168.5,253.547,18.3994,17541.2,-299.882,31975
258.914,-23.0569,14164.5,-186.605,217.598,20013,-578.709,31987
40.2383,94.8992,83.9618,-104.237,44.414,866.903,-76.4533,31993
219.143,-43.6023,4915.13,-47.5895,255.443,5242.13,-160.574,31999
231.123,48.6818,14183.4,-128.445,-234.463,10949.7,575.249,32005
268.704,134.551,16740.2,201.219,520.492,9593.67,110.179,32011
380.335,273.201,7276.9,6215.06,90.692,15928.7,216.509,32023
321.818,49.2286,8532.18,6009.72,-166.781,19200.4,-716.038,32035
248.981,103.742,12488.2,-387.713,988.211,13770.5,-118.683,32041
101.482,75.9802,-14.1604,-93.4661,1060.95,259.237,-211.481,32053
252.499,243.445,13542.8,74.6738,519.529,18155.7,-861.52,32065
303.052,136.75,16810.5,-1076.34,507.226,15718,-32.8684,32071
185.702,11.9461,6107.83,944.92,494.779,11697.1,27.7487,32077
344.862,77.4325,226.977,91.4433,739.419,812.676,-47.6667,32089
128.191,2.6428,12366.6,581.95,251.877,16698.5,-440.845,32101
33.6543,116.335,12342.4,156.869,216.034,-1025.78,16075.7,32107
448.983,139.443,259.49,186.677,1167.58,1145.42,-243.622,32113
182.647,108.595,10362.9,268.163,489.696,13711.5,60.9103,32119
486.619,274.922,238.058,-66.3225,2044.12,3274.02,184.132,32125
248.972,130.331,174.151,5.44832,428.146,18448.4,294.645,32137
147.736,80.3336,7712.5,534.503,395.89,2458.56,19977.7,32143
224.214,143.847,17638.3,8452.37,127.809,21125.6,-150.345,32149
362.252,230.885,15431.3,7106.22,240.679,29586.9,47.1631,32155
98.291,176.799,15734.2,866.104,172.762,16072.2,-258.826,32167
190.51,309.293,6724.46,9519.36,-585.267,19395.5,-565.786,32173
301.407,126.799,8124.24,-448.052,349.447,17963.4,-745.664,32185
125.327,126.808,7676.38,1006.42,-167.558,14093.3,-171.624,32191
174.398,189.259,15920.4,431.032,-420.958,21079.2,127.733,32197
467.439,380.883,8675.71,10367.9,-363.011,26870.4,397.866,32209
210.177,56.1452,118.658,244.092,249.305,31017.8,178.307,32215
186.694,141.009,10131.5,452.181,56.4629,12240,676.683,32221
315.971,358.16,11716.8,13345.9,-324.511,24359.8,-617.786,32227
172.648,-47.4562,9074.12,926.11,-651.426,10341.5,-214.467,32233
681.73,180.178,14691.5,19055.4,-963.482,24301.2,-245.022,32239
249.019,119.57,9541.95,10534.9,-1301.46,18973.7,-214.643,32251
292.79,169.187,6018.16,9620.91,-763.578,12530.7,-441.135,32257
495.356,135.317,385.629,145.393,738.494,48133.7,136.437,32263
164.581,7.30316,12333.6,77.987,-294.321,18037.7,-112.262,32269
26.1486,181.725,16462.6,-78.1599,-213.084,18578.8,75.5372,32287
153.567,177.188,9456.85,1174.24,377.746,12836.2,-91.0684,32293
158.982,81.8263,9659.28,-132.285,-267.501,15238.8,-136.012,32299
